Avalanche Season,Region,Month,Day,Year,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
Middle,Provo,2,12,2012,Natural,New Snow/Old Snow Interface,9,9600,Northeast,10000
Middle,Salt Lake,2,12,2012,Natural,Density Change,12,10800,Northeast,10100
Middle,Logan,2,15,2012,Natural,New Snow/Old Snow Interface,10,6000,Northeast,9500
Middle,Salt Lake,2,13,2012,Natural,Unknown,24,15000,North,10700
Middle,Uintas,2,16,2012,Snowmobiler,Depth Hoar,36,4800,North,9900
Middle,Salt Lake,2,19,2012,Natural,New Snow/Old Snow Interface,2,480,South,9600
Middle,Provo,2,19,2012,Natural,New Snow,6,12000,East,10400
Middle,Provo,2,19,2012,Snowmobiler,Facets,12,5400,Southeast,9500
Middle,Salt Lake,2,20,2012,Skier,Surface Hoar,10,2400,North,9800
Middle,Salt Lake,2,20,2012,Explosive,Depth Hoar,30,7200,Northeast,9600
Middle,Uintas,2,18,2012,Snowmobiler,Depth Hoar,30,1800,Southwest,10300
Middle,Salt Lake,2,21,2012,Skier,Density Change,5,4200,Northeast,9700
Middle,Salt Lake,2,20,2012,Skier,New Snow/Old Snow Interface,8,1200,Southeast,9400
Middle,Logan,2,22,2012,Snowmobiler,Surface Hoar,36,6000,Northeast,9000
Middle,Salt Lake,2,23,2012,Skier,Unknown,18,9600,Northeast,10100
Middle,Logan,2,22,2012,Snowmobiler,Facets,30,4200,East,8800
Middle,Logan,2,22,2012,Natural,Surface Hoar,24,1080,Southwest,7700
Middle,Salt Lake,2,24,2012,Explosive,Surface Hoar,48,24000,Northwest,10000
Middle,Logan,2,24,2012,Snowmobiler,Surface Hoar,24,2400,Northeast,9000
Middle,Uintas,2,24,2012,Skier,Depth Hoar,30,1200,East,10000
Middle,Ogden,2,24,2012,Snowmobiler,Facets,36,4200,Northeast,9000
Middle,Salt Lake,2,24,2012,Skier,New Snow/Old Snow Interface,1,4200,Southeast,9400
Middle,Salt Lake,2,24,2012,Snowmobiler,Surface Hoar,24,600,East,8800
Middle,Salt Lake,2,26,2012,Skier,Unknown,12,5400,South,10100
Middle,Provo,2,25,2012,Snowmobiler,Unknown,36,1200,Southwest,10400
Middle,Salt Lake,2,26,2012,Skier,Unknown,12,6000,East,10300
Middle,Moab,2,25,2012,Skier,Unknown,13,840,Northeast,10300
Middle,Ogden,2,25,2012,Natural,Unknown,20,960,Northeast,7800
Middle,Logan,2,22,2012,Snowmobiler,Surface Hoar,18,2400,Northeast,9000
Middle,Salt Lake,2,28,2012,Skier,New Snow/Old Snow Interface,8,7200,East,9500
Middle,Salt Lake,2,28,2012,Skier,New Snow/Old Snow Interface,18,8400,Southeast,10000
Middle,Salt Lake,2,28,2012,Skier,Unknown,30,2400,North,7700
Middle,Salt Lake,2,28,2012,Skier,Unknown,30,4800,Northeast,10000
Middle,Salt Lake,2,28,2012,Unknown,Unknown,10,2400,Northwest,9200
Middle,Provo,2,29,2012,Skier,Density Change,24,7200,Northeast,9200
Middle,Salt Lake,3,1,2012,Explosive,Unknown,36,2400,Northwest,10000
Middle,Salt Lake,3,1,2012,Unknown,Unknown,24,2400,Northwest,9200
Middle,Salt Lake,3,1,2012,Natural,Facets,36,10800,North,10000
Middle,Salt Lake,3,1,2012,Skier,New Snow,24,3000,Northeast,10000
Middle,Salt Lake,3,1,2012,Skier,Facets,24,5400,Northeast,8900
Middle,Salt Lake,3,2,2012,Skier,Unknown,18,9600,Southeast,9000
Middle,Salt Lake,3,2,2012,Natural,Unknown,30,12000,Northeast,10400
Middle,Logan,3,2,2012,Skier,Depth Hoar,42,8400,Northeast,9000
Middle,Uintas,3,2,2012,Snowboarder,New Snow/Old Snow Interface,30,4800,East,10400
Middle,Uintas,3,2,2012,Natural,New Snow,10,8400,North,10300
Middle,Uintas,3,2,2012,Natural,Unknown,30,3600,East,9700
Middle,Ogden,3,2,2012,Snowmobiler,Facets,30,2400,North,8400
Middle,Logan,3,2,2012,Natural,Density Change,8,1500,North,7400
Middle,Provo,3,2,2012,Natural,Unknown,30,21000,East,10100
Middle,Moab,3,3,2012,Snowmobiler,Unknown,24,12000,Southeast,10200
Middle,Salt Lake,3,3,2012,Skier,Density Change,36,7200,East,9300
Middle,Uintas,3,3,2012,Snowmobiler,New Snow/Old Snow Interface,24,4200,East,9000
Middle,Salt Lake,3,3,2012,Unknown,Unknown,30,6000,Northeast,9500
Middle,Ogden,3,2,2012,Natural,Unknown,30,3600,North,8600
Middle,Salt Lake,3,3,2012,Skier,Unknown,24,7200,West,8600
Middle,Salt Lake,3,4,2012,Skier,New Snow/Old Snow Interface,24,12000,East,8100
Middle,Provo,3,4,2012,Snowmobiler,Ground Interface,48,12000,East,9700
Middle,Salt Lake,3,4,2012,Natural,Unknown,18,6000,Southeast,8600
Middle,Logan,3,4,2012,Unknown,Unknown,48,4800,Southeast,9400
Middle,Salt Lake,3,4,2012,Explosive,Unknown,30,12000,Southeast,10000
Middle,Salt Lake,3,4,2012,Unknown,Unknown,42,9600,South,10000
Middle,Salt Lake,3,4,2012,Explosive,Unknown,36,6000,West,9600
Middle,Salt Lake,3,4,2012,Unknown,Density Change,9,1200,Southeast,9200
Middle,Salt Lake,3,3,2012,Natural,New Snow/Old Snow Interface,14,2400,East,9100
Middle,Provo,3,4,2012,Natural,Unknown,48,36000,East,10800
Middle,Salt Lake,3,4,2012,Natural,Unknown,30,6000,South,9700
Middle,Uintas,3,4,2012,Snowmobiler,Depth Hoar,24,7200,East,9500
Middle,Salt Lake,3,4,2012,Natural,Unknown,24,6000,East,9000
Middle,Logan,3,5,2012,Natural,Unknown,24,24000,Southeast,8800
Middle,Logan,3,2,2012,Unknown,Depth Hoar,48,2400,East,8400
Middle,Salt Lake,3,5,2012,Natural,New Snow/Old Snow Interface,12,3600,East,9500
Middle,Logan,3,4,2012,Unknown,Unknown,24,6000,East,9500
Middle,Uintas,3,4,2012,Snowmobiler,Surface Hoar,24,1800,Northeast,10000
Middle,Ogden,3,4,2012,Natural,Facets,42,5400,Southeast,8800
Middle,Salt Lake,3,4,2012,Natural,Unknown,20,1800,Northeast,9400
Middle,Logan,3,8,2012,Snowmobiler,Depth Hoar,30,3000,East,9300
Middle,Skyline,3,8,2012,Natural,Depth Hoar,14,240,Northeast,8800
Middle,Uintas,3,8,2012,Snowmobiler,Facets,24,3000,Northeast,9800
Middle,Salt Lake,3,9,2012,Natural,Unknown,24,8400,West,10100
Middle,Salt Lake,3,12,2012,Natural,Unknown,10,2400,South,9600
Middle,Logan,3,8,2012,Snowmobiler,Unknown,48,5400,Northeast,9400
Middle,Logan,3,15,2012,Natural,Depth Hoar,36,3600,East,8600
Middle,Logan,3,19,2012,Skier,New Snow/Old Snow Interface,12,2100,Northeast,8000
Middle,Salt Lake,3,19,2012,Skier,Depth Hoar,36,21000,North,10200
Middle,Salt Lake,3,20,2012,Skier,Unknown,36,7200,Northeast,9400
Middle,Skyline,3,31,2012,Snowmobiler,Depth Hoar,42,3600,East,10300
End,Ogden,4,2,2012,Natural,Surface Hoar,20,7200,Northeast,8500
End,Salt Lake,4,13,2012,Unknown,New Snow,8,4800,East,9700
End,Logan,4,13,2012,Natural,New Snow/Old Snow Interface,10,7200,East,8600
End,Salt Lake,4,15,2012,Skier,New Snow/Old Snow Interface,10,6000,Northeast,10100
End,Logan,4,16,2012,Skier,New Snow/Old Snow Interface,6,5400,Northeast,8600
End,Provo,4,17,2012,Unknown,Unknown,12,4800,Northeast,9000
End,Uintas,4,21,2012,Natural,Density Change,24,12000,Northeast,11500
End,Logan,4,29,2012,Skier,New Snow/Old Snow Interface,6,5400,North,8700
End,Provo,5,3,2012,Unknown,Unknown,24,10800,Northeast,10200
Start,Salt Lake,10,29,2013,Skier,Facets,10,3600,North,10100
Start,Salt Lake,10,29,2013,Skier,Facets,10,3000,North,10000
Start,Salt Lake,10,29,2013,Natural,Facets,12,4800,Northwest,10100
Start,Salt Lake,11,6,2013,Skier,Facets,24,10800,North,10600
Start,Salt Lake,11,16,2013,Skier,New Snow,8,3600,Northeast,10400
Start,Salt Lake,11,17,2013,Skier,Depth Hoar,24,1200,North,10400
Start,Salt Lake,11,17,2013,Skier,Ground Interface,48,1200,North,10000
Start,Salt Lake,11,17,2013,Skier,Facets,2,2400,Northeast,10200
Start,Provo,11,16,2013,Natural,Depth Hoar,12,12000,East,10600
Start,Uintas,11,17,2013,Snowmobiler,Depth Hoar,24,3600,Northeast,10000
Start,Skyline,11,22,2013,Natural,Facets,14,720,North,10100
Start,Uintas,11,22,2013,Skier,Depth Hoar,30,1800,Northwest,9700
Start,Skyline,11,23,2013,Natural,Facets,30,720,Northwest,10000
Start,Salt Lake,11,24,2013,Unknown,Facets,18,6000,North,10000
Start,Moab,11,23,2013,Natural,Depth Hoar,30,15000,Northwest,11300
Start,Salt Lake,12,3,2013,Skier,New Snow/Old Snow Interface,8,240,North,9600
Start,Salt Lake,12,3,2013,Skier,Facets,16,1800,Northeast,9400
Start,Salt Lake,12,3,2013,Skier,New Snow/Old Snow Interface,12,3000,Northeast,9200
Start,Salt Lake,12,3,2013,Skier,Density Change,4,3600,Northeast,9700
Start,Salt Lake,12,3,2013,Skier,New Snow/Old Snow Interface,12,4800,Northwest,9800
Start,Salt Lake,12,3,2013,Snow Bike,Ground Interface,6,360,Southwest,5100
Start,Salt Lake,12,3,2013,Natural,Density Change,4,4800,Northeast,10200
Start,Salt Lake,12,4,2013,Skier,Facets,24,9600,Northeast,10000
Start,Salt Lake,12,4,2013,Natural,New Snow/Old Snow Interface,16,4800,Northeast,9800
Start,Uintas,12,3,2013,Natural,Depth Hoar,36,3600,Northeast,10300
Start,Salt Lake,12,5,2013,Skier,Density Change,6,480,North,9500
Start,Salt Lake,12,5,2013,Skier,Density Change,8,2100,Northeast,10400
Start,Salt Lake,12,7,2013,Skier,Density Change,6,4800,Northwest,10000
Start,Salt Lake,12,7,2013,Skier,Density Change,6,3000,Southeast,10000
Start,Salt Lake,12,7,2013,Natural,Unknown,8,5400,Northeast,10100
Start,Salt Lake,12,8,2013,Skier,Depth Hoar,24,2400,Northwest,9900
Start,Salt Lake,12,8,2013,Snowboarder,Facets,36,1800,Northwest,10000
Start,Moab,12,7,2013,Natural,New Snow/Old Snow Interface,30,7200,Northwest,11900
Start,Moab,12,7,2013,Natural,New Snow/Old Snow Interface,30,5400,Northeast,11900
Start,Moab,12,7,2013,Natural,New Snow/Old Snow Interface,36,7200,Northeast,12000
Start,Salt Lake,12,8,2013,Skier,Facets,18,4800,West,9900
Start,Salt Lake,12,8,2013,Skier,New Snow/Old Snow Interface,15,4800,North,10100
Start,Salt Lake,12,9,2013,Skier,Facets,24,1200,North,9200
Start,Salt Lake,12,8,2013,Unknown,New Snow/Old Snow Interface,12,2400,Northeast,9800
Start,Salt Lake,12,8,2013,Natural,New Snow/Old Snow Interface,13,1800,East,10400
Start,Salt Lake,12,9,2013,Skier,Facets,2,3600,Northeast,10000
Start,Uintas,12,9,2013,Natural,Facets,30,3600,North,10500
Start,Uintas,12,8,2013,Snowmobiler,Facets,24,3000,Northeast,10300
Start,Uintas,12,9,2013,Natural,Depth Hoar,30,3600,Southeast,10600
Start,Uintas,12,11,2013,Skier,Facets,24,1500,Northeast,10100
Start,Salt Lake,12,14,2013,Skier,Facets,12,1200,Northwest,9800
Start,Uintas,12,15,2013,Snowmobiler,Depth Hoar,30,2400,Northeast,9800
Start,Salt Lake,12,19,2013,Skier,Facets,12,6000,Northwest,10000
Start,Salt Lake,12,21,2013,Skier,Unknown,24,1200,North,9700
Start,Uintas,12,21,2013,Skier,Facets,30,1200,Northeast,10300
Start,Uintas,12,20,2013,Snowmobiler,Facets,60,1500,North,9700
Start,Uintas,12,22,2013,Natural,Facets,24,1800,East,9400
Start,Logan,12,24,2013,Natural,Facets,24,3000,North,9000
Start,Uintas,12,24,2013,Snowmobiler,Facets,36,2400,Northeast,10300
Start,Logan,12,24,2013,Natural,Facets,36,9600,Northeast,9600
Start,Salt Lake,12,25,2013,Skier,Facets,18,7200,Northwest,10000
Start,Provo,12,19,2013,Natural,Depth Hoar,20,18000,East,10600
Start,Provo,12,19,2013,Natural,Depth Hoar,20,8400,Northeast,10400
Start,Skyline,12,21,2013,Natural,New Snow,24,960,Northeast,9800
Start,Uintas,12,27,2013,Snowmobiler,Facets,48,7200,Northeast,10300
Start,Uintas,12,27,2013,Snowmobiler,Facets,30,960,Northeast,10000
Start,Uintas,12,25,2013,Snowmobiler,Depth Hoar,36,4800,Northeast,9900
Middle,Salt Lake,1,9,2014,Natural,Facets,12,600,East,9000
Middle,Provo,1,11,2014,Skier,Facets,18,24000,East,9100
Middle,SE Idaho,1,11,2014,Snowmobiler,Depth Hoar,48,7200,East,9200
Middle,Logan,1,11,2014,Natural,Facets,48,8400,East,9500
Middle,Salt Lake,1,12,2014,Skier,Depth Hoar,42,3600,Northeast,8900
Middle,Logan,1,12,2014,Natural,Facets,12,720,West,6800
Middle,Uintas,1,12,2014,Skier,Facets,36,9600,East,9400
Middle,Moab,1,12,2014,Skier,Facets,6,6000,East,10900
Middle,Moab,1,10,2014,Natural,New Snow,10,4800,Northeast,11200
Middle,Logan,1,13,2014,Skier,Facets,48,1800,East,8700
Middle,Logan,1,13,2014,Snowmobiler,Depth Hoar,48,9600,East,9600
Middle,Logan,1,13,2014,Natural,Facets,36,8400,East,9300
Middle,Logan,1,13,2014,Snowmobiler,Facets,36,10800,East,8900
Middle,Logan,1,13,2014,Snowmobiler,Facets,36,4800,East,8800
Middle,Ogden,1,14,2014,Snowmobiler,Facets,48,3600,East,10000
Middle,Uintas,1,13,2014,Natural,Depth Hoar,48,12000,Northeast,10400
Middle,Uintas,1,13,2014,Natural,Facets,42,9600,East,11900
Middle,Uintas,1,13,2014,Natural,Ground Interface,60,15000,East,10500
Middle,Uintas,1,15,2014,Explosive,Facets,120,15000,East,10300
Middle,Skyline,1,12,2014,Natural,Facets,24,7200,East,10800
Middle,Skyline,1,13,2014,Snowmobiler,Facets,48,2400,Northeast,10400
Middle,Logan,1,13,2014,Unknown,Facets,36,8400,East,9200
Middle,Logan,1,13,2014,Natural,Facets,36,2100,East,8300
Middle,Uintas,1,13,2014,Natural,Depth Hoar,54,9600,East,10400
Middle,Skyline,1,12,2014,Natural,Facets,24,4800,North,10100
Middle,Skyline,1,12,2014,Natural,Facets,48,3000,East,9800
Middle,Salt Lake,1,18,2014,Snowmobiler,Facets,36,1200,Southeast,9600
Middle,SE Idaho,1,17,2014,Snowmobiler,Facets,48,12000,East,9000
Middle,SE Idaho,1,13,2014,Natural,Facets,30,6000,East,8700
Middle,Uintas,1,14,2014,Natural,Ground Interface,30,7200,East,10000
Middle,Salt Lake,1,20,2014,Natural,Facets,42,9600,Northeast,9800
Middle,Uintas,1,18,2014,Snowmobiler,Ground Interface,48,2400,Northeast,10200
Middle,Uintas,1,15,2014,Natural,Depth Hoar,48,9600,Northeast,10600
Middle,Uintas,1,18,2014,Snowmobiler,Ground Interface,30,960,Northeast,9600
Middle,Uintas,1,20,2014,Snowmobiler,Depth Hoar,144,9600,East,10500
Middle,Uintas,1,20,2014,Snowmobiler,Depth Hoar,48,7200,East,10800
Middle,Uintas,1,20,2014,Snowmobiler,Depth Hoar,24,2100,Northeast,10000
Middle,Skyline,1,22,2014,Natural,Facets,60,1800,Northeast,9600
Middle,Uintas,1,20,2014,Snowmobiler,Depth Hoar,96,9600,East,10900
Middle,Salt Lake,1,11,2014,Natural,Facets,16,10800,East,10200
Middle,Salt Lake,1,12,2014,Unknown,Unknown,24,3000,Northwest,10100
Middle,Salt Lake,1,30,2014,Skier,Facets,11,8400,Northeast,9200
Middle,Salt Lake,1,30,2014,Skier,Facets,12,1200,East,9300
Middle,Logan,1,30,2014,Natural,Ground Interface,12,8400,Northwest,7000
Middle,Salt Lake,1,31,2014,Skier,Density Change,10,4200,South,9700
Middle,Salt Lake,1,31,2014,Skier,New Snow/Old Snow Interface,8,3600,East,9000
Middle,Uintas,1,30,2014,Natural,New Snow/Old Snow Interface,12,1500,Northeast,9600
Middle,Provo,2,1,2014,Natural,New Snow,10,4800,Northeast,10000
Middle,Salt Lake,2,6,2014,Skier,Unknown,10,1800,Northeast,10700
Middle,Salt Lake,2,5,2014,Skier,Unknown,6,2400,Northeast,10300
Middle,Salt Lake,2,8,2014,Skier,New Snow/Old Snow Interface,24,7200,East,9500
Middle,Provo,2,8,2014,Snowshoer,New Snow/Old Snow Interface,18,1500,Northeast,6400
Middle,Salt Lake,2,8,2014,Skier,New Snow/Old Snow Interface,14,1200,Northeast,8100
Middle,Skyline,2,8,2014,Natural,Facets,36,9600,North,9400
Middle,Salt Lake,2,8,2014,Natural,New Snow/Old Snow Interface,8,1200,West,7800
Middle,Moab,2,4,2014,Natural,Surface Hoar,24,1200,Northeast,10500
Middle,Salt Lake,2,8,2014,Skier,New Snow/Old Snow Interface,24,9600,North,8500
Middle,Skyline,2,9,2014,Snowmobiler,Facets,48,2100,Northeast,9600
Middle,Salt Lake,2,9,2014,Skier,Facets,24,1800,East,9000
Middle,Skyline,2,10,2014,Natural,New Snow/Old Snow Interface,36,1200,North,8700
Middle,Salt Lake,2,10,2014,Snowboarder,Density Change,6,480,Southwest,10200
Middle,Salt Lake,2,10,2014,Skier,Depth Hoar,72,12000,Northeast,9900
Middle,Salt Lake,2,10,2014,Skier,Density Change,12,600,Southwest,10000
Middle,Salt Lake,2,9,2014,Natural,Graupel,16,3600,Northeast,9600
Middle,Salt Lake,2,11,2014,Snowboarder,Depth Hoar,48,960,Northeast,9600
Middle,Logan,2,11,2014,Snowmobiler,Depth Hoar,36,3000,North,8600
Middle,Uintas,2,11,2014,Natural,Ground Interface,30,3000,East,8400
Middle,Uintas,2,11,2014,Snowmobiler,Depth Hoar,54,7200,Northeast,10500
Middle,Salt Lake,2,11,2014,Skier,Depth Hoar,48,12000,Northeast,9500
Middle,Ogden,2,9,2014,Unknown,Depth Hoar,48,960,North,7800
Middle,Salt Lake,2,11,2014,Snowmobiler,Facets,48,4800,Northeast,9800
Middle,Uintas,2,10,2014,Natural,New Snow/Old Snow Interface,36,8400,North,9300
Middle,Salt Lake,2,12,2014,Skier,Facets,36,600,East,9600
Middle,Uintas,2,10,2014,Natural,Depth Hoar,36,5400,Southwest,10600
Middle,Uintas,2,11,2014,Natural,Ground Interface,48,4200,Northeast,10400
Middle,Uintas,2,10,2014,Natural,Depth Hoar,48,4200,Northeast,10000
Middle,Provo,2,13,2014,Snowmobiler,Facets,12,600,Northeast,8400
Middle,Uintas,2,13,2014,Natural,Ground Interface,120,8400,Northeast,10400
Middle,Logan,2,11,2014,Snowmobiler,Facets,12,1800,West,6700
Middle,Salt Lake,2,14,2014,Natural,Facets,48,4800,Northeast,10000
Middle,Salt Lake,2,13,2014,Natural,Facets,24,7200,Northeast,10000
Middle,Salt Lake,2,14,2014,Natural,Facets,42,12000,North,9800
Middle,Salt Lake,2,14,2014,Snowboarder,Depth Hoar,36,12000,Northeast,9800
Middle,Salt Lake,2,14,2014,Natural,Depth Hoar,6,7200,Northeast,10500
Middle,Salt Lake,2,15,2014,Snowboarder,Depth Hoar,48,9600,East,10000
Middle,Provo,2,14,2014,Natural,Density Change,24,42000,West,10100
Middle,Salt Lake,2,15,2014,Natural,New Snow/Old Snow Interface,24,1200,Northeast,10000
Middle,Skyline,2,15,2014,Snowmobiler,Depth Hoar,60,4800,Northeast,9900
Middle,Logan,2,15,2014,Unknown,Depth Hoar,30,2400,East,7000
Middle,Salt Lake,2,15,2014,Unknown,New Snow/Old Snow Interface,8,9600,Southeast,9500
Middle,Abajos,2,9,2014,Natural,Facets,36,12000,Northeast,10200
Middle,Moab,2,8,2014,Natural,New Snow/Old Snow Interface,24,12000,Northeast,11300
Middle,Uintas,2,15,2014,Explosive,Ground Interface,84,18000,Northeast,10400
Middle,Moab,2,10,2014,Natural,Facets,36,4800,North,10000
Middle,Provo,2,16,2014,Natural,Facets,48,24000,Northeast,8000
Middle,Ogden,2,13,2014,Natural,Depth Hoar,36,1800,Northeast,9000
Middle,Provo,2,16,2014,Natural,Facets,36,600,Northeast,9400
Middle,Uintas,2,16,2014,Natural,Ground Interface,72,6000,Northeast,10600
Middle,Uintas,2,16,2014,Natural,Ground Interface,48,4800,Northeast,10400
Middle,Uintas,2,17,2014,Natural,Ground Interface,36,1200,Northeast,9800
Middle,Logan,2,15,2014,Natural,Facets,17,4800,Northeast,6400
Middle,Provo,2,14,2014,Natural,Facets,36,720,Northwest,7500
Middle,Logan,2,15,2014,Unknown,Depth Hoar,48,6000,Northeast,9400
Middle,Uintas,2,18,2014,Natural,Ground Interface,144,18000,Northeast,10400
Middle,Provo,2,19,2014,Unknown,New Snow/Old Snow Interface,16,4800,Northeast,8900
Middle,Uintas,2,21,2014,Skier,Facets,36,7200,Northeast,10400
Middle,Logan,2,24,2014,Natural,New Snow/Old Snow Interface,18,3600,East,9200
Middle,Uintas,2,22,2014,Natural,Ground Interface,144,4800,Northeast,10600
Middle,Uintas,2,23,2014,Snowmobiler,Facets,36,2100,East,10600
Middle,Uintas,2,25,2014,Natural,Facets,48,7200,Southeast,10800
Middle,Salt Lake,2,27,2014,Skier,Density Change,4,4800,West,9400
Middle,Salt Lake,2,21,2014,Unknown,Unknown,54,3600,Northeast,9700
Middle,Salt Lake,2,28,2014,Skier,Density Change,12,3600,Southeast,9700
Middle,Salt Lake,2,28,2014,Snowboarder,Density Change,12,2400,Northeast,10300
Middle,Salt Lake,2,28,2014,Snowboarder,New Snow,14,15000,Northeast,9900
Middle,Salt Lake,2,28,2014,Snowboarder,New Snow,14,9600,Northeast,10600
Middle,Salt Lake,2,28,2014,Natural,New Snow/Old Snow Interface,15,6000,East,10000
Middle,Logan,3,1,2014,Skier,Facets,36,600,Northeast,8100
Middle,Salt Lake,3,1,2014,Skier,Density Change,16,2400,North,9700
Middle,Salt Lake,3,1,2014,Natural,Facets,72,10800,North,10600
Middle,Moab,3,1,2014,Natural,New Snow/Old Snow Interface,18,3600,Northeast,11000
Middle,Salt Lake,3,1,2014,Natural,Depth Hoar,42,6000,West,9900
Middle,Uintas,3,1,2014,Natural,Ground Interface,120,12000,Northeast,10600
Middle,Uintas,3,2,2014,Skier,Ground Interface,36,10800,Southwest,10000
Middle,Uintas,3,1,2014,Natural,Depth Hoar,36,2400,Northeast,10600
Middle,Uintas,3,1,2014,Natural,Depth Hoar,36,5400,North,10500
Middle,Moab,3,1,2014,Natural,Facets,48,12000,Northeast,11200
Middle,Provo,3,7,2014,Skier,Facets,36,12000,North,10000
Middle,Provo,3,1,2014,Natural,Facets,72,12000,Northeast,10000
Middle,Salt Lake,3,8,2014,Skier,Unknown,6,4800,Northeast,10500
Middle,Salt Lake,3,12,2014,Skier,New Snow,6,2400,Southeast,9200
Middle,Logan,3,12,2014,Snowboarder,New Snow,10,3600,North,8800
Middle,Salt Lake,3,15,2014,Skier,New Snow/Old Snow Interface,8,1800,North,9900
Middle,Salt Lake,3,27,2014,Skier,New Snow/Old Snow Interface,12,3000,East,10400
Middle,Salt Lake,3,27,2014,Skier,Facets,10,1200,North,10200
Middle,Salt Lake,3,28,2014,Skier,New Snow/Old Snow Interface,22,2400,Northwest,10400
Middle,Salt Lake,3,27,2014,Natural,Unknown,10,5400,Northeast,10500
Middle,Salt Lake,3,28,2014,Skier,Graupel,18,4800,Unknown,9700
Middle,Salt Lake,3,29,2014,Skier,New Snow/Old Snow Interface,12,2400,North,10300
Middle,Salt Lake,3,29,2014,Skier,New Snow/Old Snow Interface,18,3600,North,9800
Middle,Logan,3,28,2014,Natural,Unknown,14,1800,East,9400
Middle,Logan,3,28,2014,Natural,Unknown,14,4800,Northeast,9100
Middle,Salt Lake,3,29,2014,Unknown,New Snow,8,1800,Northeast,10200
End,Salt Lake,4,1,2014,Skier,New Snow/Old Snow Interface,12,1200,East,9400
End,Salt Lake,4,1,2014,Skier,New Snow,6,4800,Northeast,9500
End,Salt Lake,4,1,2014,Skier,New Snow/Old Snow Interface,8,2100,North,9500
End,Salt Lake,4,1,2014,Skier,Density Change,12,3000,Northeast,10300
End,Salt Lake,4,1,2014,Skier,Density Change,12,2400,West,9800
End,Uintas,4,2,2014,Skier,New Snow/Old Snow Interface,24,2400,Northwest,10200
End,Salt Lake,4,2,2014,Skier,New Snow/Old Snow Interface,18,4800,Northeast,10300
End,Ogden,4,2,2014,Snowboarder,Unknown,9,4800,Southeast,8100
End,Logan,4,6,2014,Natural,New Snow/Old Snow Interface,6,6000,Northwest,7000
End,Salt Lake,4,7,2014,Skier,New Snow,8,1200,East,10100
End,Logan,4,7,2014,Snowboarder,New Snow/Old Snow Interface,4,7200,Northeast,9200
End,Salt Lake,4,7,2014,Unknown,New Snow/Old Snow Interface,10,1200,South,11000
End,Logan,4,10,2014,Natural,New Snow/Old Snow Interface,12,10800,Northwest,8400
End,Provo,4,11,2014,Natural,Wet grains,36,9600,Southeast,10600
End,Salt Lake,4,11,2014,Natural,Ground Interface,36,36000,Northwest,9600
End,Provo,4,11,2014,Natural,Unknown,12,4800,Northeast,8900
End,Salt Lake,4,11,2014,Natural,Unknown,24,10800,Northwest,10200
End,Salt Lake,4,27,2014,Skier,New Snow/Old Snow Interface,8,24000,Southeast,10500
End,Salt Lake,4,28,2014,Skier,Density Change,6,6000,Northeast,9700
End,Salt Lake,4,28,2014,Unknown,New Snow,18,1200,Northeast,10000
End,Logan,4,27,2014,Snowboarder,New Snow/Old Snow Interface,8,10800,North,9400
End,Salt Lake,4,27,2014,Unknown,Unknown,36,4800,Northeast,9700
End,Salt Lake,4,28,2014,Skier,New Snow,15,2400,East,9800
End,Salt Lake,4,28,2014,Skier,New Snow/Old Snow Interface,14,3600,Southeast,10200
Start,Salt Lake,11,15,2014,Natural,Facets,18,7200,Northeast,10500
Start,Salt Lake,11,15,2014,Natural,Facets,12,2100,North,10200
Start,Salt Lake,11,15,2014,Skier,Facets,18,1500,Northeast,10400
Start,Salt Lake,11,15,2014,Skier,Facets,12,1500,Northwest,10400
Start,Salt Lake,11,15,2014,Skier,Facets,12,7200,North,10000
Start,Salt Lake,11,15,2014,Natural,Facets,10,600,North,9800
Start,Salt Lake,11,15,2014,Natural,Facets,14,4200,North,10100
Start,Salt Lake,11,15,2014,Natural,Facets,16,6000,Northeast,10500
Start,Salt Lake,11,18,2014,Natural,Facets,18,12000,Northeast,10700
Start,Salt Lake,11,23,2014,Unknown,Depth Hoar,20,7200,North,10200
Start,Salt Lake,11,23,2014,Skier,Facets,18,9600,Northeast,10100
Start,Salt Lake,11,23,2014,Skier,Facets,18,9600,Northeast,9400
Start,Salt Lake,11,23,2014,Skier,Facets,18,1800,North,10000
Start,Salt Lake,11,23,2014,Skier,Facets,36,2400,Northeast,9300
Start,Salt Lake,11,23,2014,Skier,Facets,36,7200,Northeast,9800
Start,Salt Lake,11,24,2014,Skier,Ground Interface,30,3600,Northeast,9800
Start,Salt Lake,11,26,2014,Skier,Facets,72,3000,North,10400
Start,Salt Lake,11,26,2014,Natural,Facets,36,10800,Northeast,10800
Start,Skyline,11,23,2014,Natural,Facets,24,600,Northeast,9600
Start,Salt Lake,11,27,2014,Skier,Facets,24,12000,Northeast,10100
Start,Salt Lake,11,29,2014,Snowboarder,Depth Hoar,30,7200,Northwest,10500
Start,Salt Lake,12,11,2014,Skier,Facets,14,1800,North,9400
Start,Logan,12,12,2014,Skier,Facets,6,6000,Northeast,9400
Start,Salt Lake,12,15,2014,Skier,New Snow,6,4800,Southeast,10500
Start,Salt Lake,12,19,2014,Skier,Facets,10,3600,Northeast,9600
Start,Salt Lake,12,21,2014,Natural,Facets,12,240,Unknown,8600
