Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
2/26/2010,Ogden,Skier,Surface Hoar,18.0,21000.0,North,7500.0
2/26/2010,Logan,Snowboarder,Surface Hoar,12.0,600.0,East,8100.0
2/27/2010,Uintas,Snowmobiler,Unknown,24.0,2100.0,East,10200.0
2/27/2010,Uintas,Skier,Depth Hoar,30.0,3600.0,East,10800.0
2/27/2010,Salt Lake,Skier,Surface Hoar,14.0,4800.0,Northeast,8800.0
2/27/2010,Salt Lake,Skier,Unknown,12.0,600.0,North,9600.0
2/28/2010,Logan,Natural,Unknown,12.0,1200.0,East,6500.0
3/1/2010,Provo,Skier,Surface Hoar,18.0,6000.0,Northeast,9500.0
3/1/2010,Salt Lake,Natural,Unknown,8.0,7200.0,Southeast,9700.0
2/28/2010,Uintas,Snowmobiler,Surface Hoar,12.0,1800.0,Northeast,10500.0
2/28/2010,Uintas,Snowmobiler,Surface Hoar,10.0,2400.0,North,10600.0
3/1/2010,Salt Lake,Skier,Surface Hoar,30.0,6000.0,Southwest,9200.0
3/3/2010,Salt Lake,Skier,Surface Hoar,24.0,4800.0,Northwest,9200.0
3/3/2010,Logan,Natural,Unknown,12.0,12000.0,North,6700.0
2/27/2010,Salt Lake,Skier,Unknown,24.0,2400.0,North,9900.0
2/27/2010,Salt Lake,Skier,Unknown,12.0,4800.0,East,10000.0
2/20/2010,Moab,Unknown,New Snow,36.0,18000.0,Northeast,11600.0
3/5/2010,Logan,Skier,Surface Hoar,14.0,3600.0,North,8200.0
3/5/2010,Salt Lake,Unknown,Depth Hoar,24.0,960.0,Northeast,8800.0
3/5/2010,Salt Lake,Skier,Facets,24.0,1500.0,Northwest,9000.0
3/5/2010,Salt Lake,Skier,Surface Hoar,20.0,10800.0,Northeast,8900.0
3/6/2010,Uintas,Skier,Surface Hoar,14.0,1800.0,North,10000.0
3/6/2010,Salt Lake,Skier,Density Change,8.0,3600.0,North,9700.0
3/6/2010,Salt Lake,Skier,Density Change,10.0,720.0,Northeast,10000.0
3/5/2010,Logan,Natural,Unknown,12.0,10800.0,Southwest,5700.0
3/6/2010,Salt Lake,Unknown,Unknown,12.0,2400.0,Northeast,10400.0
3/6/2010,Salt Lake,Skier,New Snow/Old Snow Interface,16.0,3600.0,Northeast,10200.0
3/7/2010,Salt Lake,Skier,Surface Hoar,18.0,2400.0,Northwest,7800.0
3/7/2010,Salt Lake,Skier,Facets,12.0,1800.0,North,10000.0
3/7/2010,Uintas,Natural,Unknown,24.0,10800.0,Southwest,10400.0
3/7/2010,Salt Lake,Skier,Surface Hoar,18.0,480.0,Northwest,8800.0
3/7/2010,Provo,Skier,Facets,12.0,960.0,Northeast,8500.0
3/8/2010,Salt Lake,Skier,Density Change,12.0,2400.0,North,9300.0
3/7/2010,Uintas,Skier,Surface Hoar,12.0,2400.0,North,9600.0
3/6/2010,Ogden,Unknown,Unknown,10.0,12000.0,Unknown,9000.0
3/6/2010,Ogden,Skier,Unknown,12.0,6000.0,Northeast,9000.0
3/8/2010,Uintas,Snowmobiler,Depth Hoar,30.0,1200.0,Northeast,10000.0
3/10/2010,Logan,Skier,Facets,36.0,15000.0,West,9100.0
3/9/2010,Salt Lake,Natural,Surface Hoar,24.0,7200.0,Northeast,9400.0
3/12/2010,Salt Lake,Snowboarder,Unknown,24.0,4800.0,Northeast,10200.0
3/9/2010,Provo,Snowmobiler,Unknown,30.0,6000.0,Southwest,10700.0
3/14/2010,Salt Lake,Natural,Facets,36.0,36000.0,North,9800.0
3/14/2010,Salt Lake,Natural,Unknown,84.0,12000.0,Northeast,9900.0
3/14/2010,Uintas,Snowmobiler,Surface Hoar,22.0,2400.0,Northeast,10100.0
3/17/2010,Provo,Natural,Depth Hoar,48.0,39000.0,East,10200.0
3/17/2010,Salt Lake,Natural,Unknown,18.0,3000.0,Northeast,8900.0
3/27/2010,Logan,Snowboarder,New Snow/Old Snow Interface,12.0,1800.0,Northeast,8900.0
3/31/2010,Salt Lake,Skier,New Snow,8.0,9600.0,North,10200.0
3/31/2010,Salt Lake,Skier,New Snow,8.0,6000.0,North,10000.0
3/31/2010,Salt Lake,Natural,New Snow/Old Snow Interface,12.0,12000.0,North,9800.0
4/1/2010,Logan,Skier,Unknown,16.0,10800.0,North,8900.0
4/2/2010,Salt Lake,Skier,Density Change,12.0,4800.0,Northeast,10000.0
4/2/2010,Salt Lake,Skier,Density Change,20.0,4800.0,North,10300.0
4/2/2010,Salt Lake,Skier,Density Change,18.0,2400.0,North,9300.0
4/3/2010,Salt Lake,Unknown,New Snow/Old Snow Interface,8.0,7200.0,Northeast,9600.0
4/3/2010,Salt Lake,Skier,Unknown,12.0,1500.0,Southeast,9200.0
4/3/2010,Provo,Natural,Unknown,24.0,12000.0,Northeast,10800.0
4/3/2010,Logan,Skier,Facets,18.0,24000.0,North,8800.0
4/3/2010,Logan,Unknown,Facets,36.0,15000.0,North,9000.0
4/3/2010,Logan,Natural,Unknown,48.0,24000.0,East,8500.0
4/4/2010,Ogden,Snowmobiler,Unknown,96.0,12000.0,East,9100.0
4/6/2010,Salt Lake,Natural,New Snow/Old Snow Interface,12.0,10800.0,East,8300.0
4/6/2010,Uintas,Natural,Unknown,42.0,4800.0,North,10600.0
4/6/2010,Salt Lake,Unknown,Facets,36.0,8400.0,East,9800.0
4/6/2010,Uintas,Natural,Depth Hoar,36.0,7200.0,Northwest,10000.0
4/10/2010,Ogden,Snowmobiler,Depth Hoar,30.0,6000.0,East,10400.0
12/11/2004,Ogden,Unknown,Unknown,48.0,9600.0,Northeast,9000.0
12/11/2004,Salt Lake,Unknown,Facets,30.0,9600.0,Northeast,9000.0
1/1/2005,Logan,Skier,Density Change,12.0,18000.0,Northeast,8600.0
1/14/2005,Salt Lake,Snowboarder,Facets,72.0,12000.0,Northeast,9800.0
3/31/2005,Ogden,Snowmobiler,Facets,48.0,4800.0,Northeast,9000.0
12/3/2005,Salt Lake,Skier,Facets,20.0,15000.0,Northeast,9700.0
3/11/2006,Ogden,Snowboarder,Density Change,12.0,12000.0,Northwest,8900.0
4/3/2006,Salt Lake,Snowboarder,Unknown,15.0,6000.0,North,10100.0
12/3/2006,Salt Lake,Skier,Facets,24.0,7200.0,North,9900.0
2/17/2007,Uintas,Snowmobiler,Unknown,36.0,3000.0,East,9700.0
2/21/2007,Salt Lake,Skier,Facets,20.0,7200.0,Northeast,10000.0
2/27/2007,Logan,Skier,Unknown,24.0,1200.0,Northeast,8400.0
12/13/2007,Salt Lake,Snowboarder,Facets,18.0,8400.0,Northwest,10200.0
12/13/2007,Salt Lake,Snowboarder,Unknown,30.0,4800.0,Northwest,10200.0
4/28/2008,Logan,Snowboarder,Unknown,6.0,2400.0,Northeast,8200.0
12/14/2008,Salt Lake,Skier,Facets,20.0,4800.0,North,9700.0
12/16/2008,Salt Lake,Snowmobiler,Facets,18.0,6000.0,Northeast,10400.0
12/24/2008,Logan,Snowmobiler,Depth Hoar,54.0,8400.0,East,9600.0
12/26/2008,Salt Lake,Skier,Facets,48.0,4800.0,Northeast,9200.0
5/24/2010,Salt Lake,Skier,Unknown,15.0,10800.0,Southeast,10000.0
11/11/2010,Salt Lake,Natural,Unknown,12.0,3600.0,Northwest,10500.0
11/15/2010,Provo,Skier,Density Change,14.0,1800.0,Southwest,10300.0
11/20/2010,Salt Lake,Skier,Facets,18.0,8400.0,North,10500.0
11/21/2010,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,2400.0,North,9800.0
11/21/2010,Salt Lake,Skier,Graupel,12.0,2400.0,Northeast,9200.0
11/21/2010,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,1500.0,Northeast,9400.0
11/22/2010,Salt Lake,Skier,Unknown,60.0,7200.0,Northeast,10500.0
11/28/2010,Salt Lake,Skier,New Snow,8.0,5400.0,North,10100.0
11/29/2010,Salt Lake,Natural,Ground Interface,12.0,240.0,Southeast,5100.0
11/29/2010,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,12000.0,East,10500.0
11/29/2010,Salt Lake,Unknown,New Snow/Old Snow Interface,8.0,3600.0,North,10200.0
12/3/2010,Uintas,Unknown,Unknown,30.0,4200.0,Northeast,10500.0
12/7/2010,Salt Lake,Skier,Unknown,10.0,2400.0,North,10300.0
12/8/2010,Uintas,Unknown,Facets,36.0,9600.0,North,10500.0
12/10/2010,Salt Lake,Unknown,New Snow/Old Snow Interface,8.0,2400.0,South,8000.0
12/10/2010,Logan,Snowboarder,New Snow,8.0,360.0,North,8200.0
12/12/2010,Provo,Natural,Graupel,12.0,2400.0,East,9000.0
12/12/2010,Salt Lake,Natural,Unknown,10.0,4800.0,Southeast,10200.0
12/17/2010,Logan,Snowboarder,New Snow/Old Snow Interface,10.0,4800.0,North,8800.0
12/18/2010,Logan,Skier,New Snow/Old Snow Interface,12.0,3600.0,East,9200.0
12/18/2010,Salt Lake,Skier,New Snow,7.0,9600.0,West,10400.0
12/19/2010,Salt Lake,Skier,Unknown,12.0,9600.0,North,10000.0
12/19/2010,Uintas,Natural,Density Change,14.0,480.0,Northeast,9800.0
12/19/2010,Logan,Unknown,New Snow/Old Snow Interface,12.0,600.0,West,7100.0
12/19/2010,Salt Lake,Skier,Unknown,18.0,3600.0,Northeast,10100.0
12/19/2010,Uintas,Skier,New Snow/Old Snow Interface,18.0,2400.0,West,9000.0
12/21/2010,Salt Lake,Natural,Unknown,10.0,600.0,North,9500.0
12/20/2010,Logan,Unknown,Unknown,24.0,2400.0,Northeast,8800.0
12/22/2010,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,1800.0,South,9500.0
12/22/2010,Salt Lake,Natural,Density Change,8.0,6000.0,Northeast,9900.0
12/22/2010,Salt Lake,Natural,Density Change,8.0,4200.0,Northeast,9300.0
12/22/2010,Uintas,Natural,Density Change,36.0,1200.0,North,10000.0
12/22/2010,Skyline,Natural,Density Change,36.0,15000.0,North,10000.0
12/22/2010,Ogden,Natural,New Snow/Old Snow Interface,9.0,2100.0,East,8100.0
12/25/2010,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,3600.0,Northeast,10400.0
12/23/2010,Moab,Natural,Facets,48.0,9600.0,Northwest,11600.0
12/22/2010,Provo,Natural,New Snow/Old Snow Interface,12.0,18000.0,Northeast,9400.0
12/27/2010,Salt Lake,Skier,New Snow,10.0,1200.0,Northeast,10500.0
12/26/2010,Uintas,Natural,Facets,36.0,9600.0,Northwest,11000.0
12/26/2010,Uintas,Natural,Density Change,36.0,8400.0,North,11000.0
12/29/2010,Salt Lake,Natural,Density Change,18.0,3600.0,Northeast,9700.0
12/29/2010,Logan,Skier,Surface Hoar,12.0,3600.0,North,8700.0
12/29/2010,Salt Lake,Skier,Unknown,20.0,4800.0,Northeast,10400.0
12/29/2010,Salt Lake,Skier,Density Change,36.0,3000.0,East,9700.0
12/30/2010,Salt Lake,Skier,Density Change,10.0,600.0,Southeast,8900.0
12/29/2010,Logan,Natural,Unknown,18.0,3000.0,East,8200.0
12/31/2010,Salt Lake,Snowboarder,Unknown,24.0,1800.0,South,9400.0
12/31/2010,Logan,Snowboarder,Density Change,8.0,840.0,East,8200.0
1/1/2011,Provo,Skier,Facets,24.0,18000.0,South,8300.0
1/1/2011,Salt Lake,Unknown,New Snow/Old Snow Interface,9.0,4800.0,North,9800.0
12/29/2010,Ogden,Natural,New Snow/Old Snow Interface,24.0,36000.0,Southeast,8100.0
1/2/2011,Provo,Skier,Density Change,12.0,6000.0,Southeast,8000.0
1/1/2011,Uintas,Unknown,New Snow/Old Snow Interface,12.0,240.0,Northeast,7100.0
1/6/2011,Salt Lake,Natural,New Snow,7.0,12000.0,Southwest,9900.0
1/5/2011,Uintas,Natural,Facets,30.0,7200.0,Northeast,11000.0
1/11/2011,Logan,Skier,Facets,12.0,600.0,East,7600.0
1/11/2011,Moab,Natural,Unknown,24.0,1200.0,North,12200.0
12/30/2010,Ogden,Natural,Unknown,24.0,30000.0,Northeast,9000.0
1/12/2011,Provo,Skier,Surface Hoar,7.0,3600.0,North,8700.0
1/13/2011,Logan,Skier,Surface Hoar,12.0,480.0,Northeast,7600.0
1/14/2011,Logan,Skier,New Snow/Old Snow Interface,10.0,1200.0,Northeast,7400.0
1/14/2011,Salt Lake,Snowboarder,New Snow/Old Snow Interface,6.0,1800.0,East,10400.0
1/14/2011,Salt Lake,Skier,Facets,6.0,2400.0,Northeast,9400.0
1/14/2011,Salt Lake,Skier,Surface Hoar,6.0,3000.0,North,9100.0
1/14/2011,Salt Lake,Skier,Facets,7.0,600.0,North,8600.0
1/15/2011,Ogden,Skier,Surface Hoar,14.0,3600.0,Northeast,8000.0
1/16/2011,Salt Lake,Skier,Density Change,12.0,720.0,North,9000.0
1/15/2011,Salt Lake,Skier,Surface Hoar,6.0,840.0,North,9100.0
1/17/2011,Salt Lake,Natural,Facets,10.0,1800.0,Southwest,9800.0
1/17/2011,Provo,Natural,Unknown,10.0,4800.0,Northwest,6000.0
12/31/2010,Moab,Natural,Surface Hoar,24.0,2400.0,Northeast,10600.0
1/17/2011,Uintas,Natural,Surface Hoar,12.0,9600.0,East,11000.0
1/19/2011,Salt Lake,Unknown,New Snow/Old Snow Interface,12.0,3600.0,East,8400.0
1/22/2011,Salt Lake,Natural,Unknown,16.0,4800.0,Northeast,10400.0
1/22/2011,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,1200.0,North,8500.0
1/23/2011,Provo,Snowmobiler,Surface Hoar,24.0,3600.0,Northeast,9800.0
1/24/2011,Salt Lake,Skier,Surface Hoar,18.0,9600.0,East,10200.0
1/22/2011,Uintas,Snowmobiler,Surface Hoar,18.0,4800.0,North,10500.0
1/23/2011,Uintas,Snowmobiler,Surface Hoar,66.0,6000.0,North,9900.0
1/23/2011,Uintas,Snowmobiler,Unknown,30.0,3600.0,Northeast,9900.0
1/26/2011,Salt Lake,Skier,Density Change,12.0,21000.0,Southeast,10100.0
1/23/2011,Uintas,Snowmobiler,Surface Hoar,20.0,3000.0,Northwest,10200.0
1/23/2011,Uintas,Snowmobiler,Surface Hoar,18.0,3000.0,North,10200.0
1/28/2011,Provo,Skier,Surface Hoar,18.0,9600.0,East,9600.0
1/27/2011,Provo,Skier,Surface Hoar,24.0,12000.0,Northeast,9600.0
1/30/2011,Salt Lake,Skier,Unknown,8.0,1200.0,North,9000.0
1/29/2011,Skyline,Snowmobiler,Unknown,12.0,3600.0,East,10400.0
2/1/2011,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,3000.0,Northeast,9200.0
2/3/2011,Salt Lake,Skier,New Snow/Old Snow Interface,30.0,5400.0,East,10300.0
2/3/2011,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,2400.0,North,10000.0
2/3/2011,Skyline,Natural,New Snow/Old Snow Interface,24.0,7200.0,East,9300.0
2/5/2011,Salt Lake,Skier,Facets,9.0,1800.0,Northeast,9500.0
2/6/2011,Salt Lake,Skier,Unknown,14.0,3000.0,Southeast,10300.0
2/5/2011,Salt Lake,Skier,Unknown,10.0,9600.0,North,8400.0
2/7/2011,Logan,Snowmobiler,Surface Hoar,24.0,960.0,Northeast,7400.0
2/8/2011,Salt Lake,Natural,Graupel,12.0,120.0,Northeast,9800.0
2/8/2011,Provo,Snowmobiler,Unknown,24.0,6000.0,East,9500.0
2/8/2011,Logan,Natural,Unknown,24.0,2400.0,East,9400.0
2/10/2011,Logan,Snowboarder,Density Change,16.0,480.0,East,8600.0
2/14/2011,Salt Lake,Skier,Unknown,18.0,120.0,North,9800.0
2/14/2011,Salt Lake,Skier,New Snow/Old Snow Interface,15.0,480.0,North,9500.0
2/18/2011,Uintas,Natural,Facets,36.0,7200.0,North,10400.0
2/17/2011,Uintas,Snowmobiler,Surface Hoar,36.0,7200.0,Northeast,10200.0
2/19/2011,Salt Lake,Skier,Unknown,12.0,3600.0,Northwest,10000.0
2/20/2011,Salt Lake,Skier,New Snow,15.0,2400.0,Northeast,10000.0
2/20/2011,Provo,Explosive,Density Change,36.0,7200.0,Northeast,8400.0
2/20/2011,Salt Lake,Natural,New Snow,30.0,3000.0,North,8500.0
2/19/2011,Moab,Skier,Facets,18.0,240.0,Northwest,9500.0
2/20/2011,Salt Lake,Natural,Unknown,24.0,3600.0,Unknown,7800.0
2/21/2011,Logan,Skier,New Snow/Old Snow Interface,14.0,480.0,Northwest,7400.0
2/20/2011,Uintas,Natural,Surface Hoar,30.0,3600.0,North,10200.0
2/20/2011,Provo,Skier,Facets,48.0,6000.0,Northwest,7400.0
2/20/2011,Salt Lake,Natural,Unknown,48.0,9600.0,North,10000.0
2/23/2011,Salt Lake,Explosive,Graupel,42.0,18000.0,Northwest,10300.0
2/24/2011,Uintas,Natural,New Snow/Old Snow Interface,36.0,4800.0,Northeast,10200.0
2/28/2011,Salt Lake,Snowboarder,New Snow,8.0,2400.0,Northwest,10200.0
2/26/2011,Logan,Natural,New Snow/Old Snow Interface,24.0,6000.0,Northeast,9100.0
2/26/2011,Uintas,Natural,Surface Hoar,36.0,4800.0,East,10500.0
2/27/2011,Ogden,Natural,Surface Hoar,60.0,36000.0,Northeast,8200.0
2/28/2011,Salt Lake,Unknown,Unknown,2.0,2100.0,North,9600.0
2/28/2011,Logan,Natural,Unknown,42.0,18000.0,North,9000.0
2/26/2011,Logan,Unknown,Unknown,48.0,6000.0,Northeast,9400.0
3/2/2011,Salt Lake,Skier,New Snow/Old Snow Interface,3.0,3600.0,Northeast,9700.0
3/2/2011,Salt Lake,Natural,Unknown,42.0,4800.0,Northeast,10400.0
3/3/2011,Salt Lake,Skier,New Snow,10.0,2100.0,Northeast,10100.0
3/6/2011,Logan,Skier,New Snow/Old Snow Interface,12.0,4200.0,Southeast,7700.0
3/7/2011,Salt Lake,Skier,New Snow/Old Snow Interface,16.0,15000.0,Southwest,9300.0
3/6/2011,Ogden,Natural,Unknown,48.0,30000.0,Southeast,9100.0
3/5/2011,Ogden,Skier,Surface Hoar,36.0,9600.0,Northwest,9200.0
3/8/2011,Salt Lake,Unknown,Ground Interface,16.0,1080.0,West,5100.0
3/7/2011,Provo,Natural,Unknown,60.0,6000.0,North,10600.0
3/8/2011,Salt Lake,Unknown,New Snow/Old Snow Interface,2.0,7200.0,Northeast,9100.0
3/9/2011,Salt Lake,Skier,New Snow/Old Snow Interface,24.0,2400.0,North,9800.0
3/9/2011,Salt Lake,Skier,Density Change,16.0,8400.0,Northeast,10700.0
3/8/2011,Salt Lake,Skier,Surface Hoar,18.0,3600.0,East,9100.0
3/10/2011,Ogden,Skier,New Snow/Old Snow Interface,12.0,12000.0,East,7400.0
3/10/2011,Logan,Snowboarder,Unknown,12.0,1200.0,North,9200.0
3/9/2011,Uintas,Snowmobiler,Surface Hoar,30.0,3000.0,West,9200.0
3/11/2011,Salt Lake,Skier,Unknown,8.0,4200.0,Northwest,7200.0
3/12/2011,Logan,Natural,Unknown,54.0,8400.0,West,8400.0
3/13/2011,Salt Lake,Skier,Density Change,10.0,9600.0,Northeast,10400.0
3/11/2011,Ogden,Natural,Unknown,36.0,2400.0,North,9700.0
3/16/2011,Logan,Skier,New Snow/Old Snow Interface,12.0,4800.0,North,9200.0
3/16/2011,Logan,Natural,Unknown,36.0,21000.0,East,8500.0
3/18/2011,Salt Lake,Skier,Density Change,6.0,1200.0,East,9900.0
3/18/2011,Salt Lake,Unknown,Unknown,16.0,1200.0,Northeast,9600.0
3/17/2011,Uintas,Natural,New Snow/Old Snow Interface,20.0,7200.0,Northeast,10500.0
3/16/2011,Salt Lake,Natural,Surface Hoar,72.0,6000.0,Northeast,10700.0
3/19/2011,Salt Lake,Natural,Unknown,10.0,1200.0,North,9000.0
3/20/2011,Salt Lake,Skier,New Snow/Old Snow Interface,7.0,480.0,North,10100.0
3/20/2011,Salt Lake,Snowboarder,New Snow/Old Snow Interface,10.0,1200.0,Northeast,10100.0
3/20/2011,Salt Lake,Skier,Density Change,12.0,2400.0,North,10000.0
3/20/2011,Salt Lake,Skier,New Snow,6.0,360.0,Northeast,8300.0
3/22/2011,Salt Lake,Skier,Density Change,10.0,7200.0,Northeast,10400.0
3/22/2011,Provo,Natural,Density Change,24.0,12000.0,Northeast,9900.0
3/22/2011,Logan,Natural,Surface Hoar,42.0,9600.0,North,9200.0
3/22/2011,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,6000.0,North,10700.0
3/22/2011,Provo,Unknown,New Snow/Old Snow Interface,16.0,3600.0,Northeast,9500.0
3/21/2011,Salt Lake,Natural,Facets,48.0,15000.0,North,9700.0
3/22/2011,Logan,Natural,Facets,96.0,9600.0,North,9600.0
3/22/2011,Logan,Natural,New Snow/Old Snow Interface,36.0,7200.0,Northeast,9000.0
3/22/2011,Logan,Natural,Unknown,42.0,7200.0,Northeast,9300.0
3/25/2011,Salt Lake,Skier,New Snow/Old Snow Interface,6.0,360.0,North,9700.0
3/25/2011,Ogden,Skier,Surface Hoar,30.0,480.0,North,8100.0
3/24/2011,Salt Lake,Snowmobiler,Unknown,12.0,2400.0,East,8300.0
3/25/2011,Salt Lake,Natural,Unknown,60.0,15000.0,East,9400.0
3/26/2011,Salt Lake,Skier,New Snow,9.0,2400.0,East,9000.0
3/26/2011,Salt Lake,Snowboarder,New Snow/Old Snow Interface,5.0,9600.0,South,8900.0
3/27/2011,Salt Lake,Skier,Unknown,10.0,1800.0,East,9800.0
3/27/2011,Provo,Natural,Unknown,2.0,4800.0,East,9900.0
3/28/2011,Provo,Natural,Unknown,72.0,48000.0,Northeast,10800.0
3/29/2011,Salt Lake,Natural,New Snow/Old Snow Interface,24.0,12000.0,Southeast,10100.0
3/29/2011,Logan,Skier,New Snow/Old Snow Interface,12.0,2400.0,West,7500.0
3/27/2011,Provo,Natural,Facets,72.0,36000.0,Northeast,11200.0
3/29/2011,Ogden,Snowmobiler,New Snow,15.0,4800.0,East,9200.0
3/29/2011,Salt Lake,Skier,New Snow/Old Snow Interface,16.0,7200.0,West,10300.0
3/31/2011,Logan,Natural,Unknown,18.0,12000.0,Southeast,9300.0
3/31/2011,Logan,Natural,Unknown,30.0,7200.0,East,9500.0
4/1/2011,Uintas,Natural,Unknown,10.0,7200.0,East,11300.0
4/4/2011,Salt Lake,Unknown,Ground Interface,48.0,360.0,East,9000.0
4/4/2011,Provo,Natural,Density Change,12.0,12000.0,Southeast,10000.0
4/6/2011,Salt Lake,Skier,New Snow/Old Snow Interface,4.0,6000.0,Southeast,10000.0
4/8/2011,Salt Lake,Skier,Density Change,6.0,9600.0,East,9800.0
4/8/2011,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,3600.0,North,7900.0
4/8/2011,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,1200.0,Northeast,9400.0
4/10/2011,Salt Lake,Skier,New Snow,10.0,7200.0,Northeast,10500.0
4/10/2011,Logan,Natural,New Snow/Old Snow Interface,6.0,6000.0,East,9300.0
4/10/2011,Logan,Snowmobiler,New Snow/Old Snow Interface,6.0,6000.0,East,9300.0
4/10/2011,Logan,Unknown,New Snow/Old Snow Interface,5.0,1200.0,East,8700.0
4/10/2011,Logan,Natural,Facets,24.0,12000.0,Southeast,7800.0
4/11/2011,Logan,Unknown,New Snow/Old Snow Interface,16.0,1500.0,East,9300.0
4/9/2011,Provo,Natural,Unknown,36.0,36000.0,North,10600.0
4/14/2011,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,3600.0,North,9700.0
4/14/2011,Salt Lake,Skier,Density Change,15.0,8400.0,Southeast,10400.0
4/14/2011,Salt Lake,Skier,New Snow,6.0,1200.0,Northeast,9800.0
4/16/2011,Salt Lake,Snowboarder,New Snow/Old Snow Interface,12.0,7200.0,North,8700.0
4/18/2011,Logan,Skier,Unknown,10.0,3600.0,East,7600.0
4/19/2011,Salt Lake,Unknown,Unknown,60.0,9600.0,Northeast,9200.0
4/19/2011,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,5400.0,Northeast,10000.0
4/19/2011,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,6000.0,North,10200.0
4/18/2011,Salt Lake,Snowshoer,Unknown,12.0,2400.0,East,9200.0
4/19/2011,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,4200.0,West,10200.0
4/21/2011,Salt Lake,Snowboarder,Unknown,8.0,3600.0,Southeast,9600.0
4/22/2011,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,3000.0,Southeast,8500.0
4/22/2011,Salt Lake,Skier,Graupel,12.0,3000.0,East,10100.0
4/22/2011,Salt Lake,Natural,Facets,48.0,9600.0,East,10000.0
4/18/2011,Logan,Natural,New Snow/Old Snow Interface,12.0,12000.0,East,8400.0
4/22/2011,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,7200.0,North,10200.0
4/26/2011,Salt Lake,Skier,New Snow,6.0,2400.0,North,9700.0
4/27/2011,Salt Lake,Snowboarder,Surface Hoar,1.0,3600.0,Northeast,9300.0
4/27/2011,Salt Lake,Skier,New Snow/Old Snow Interface,6.0,18000.0,Northeast,10400.0
4/27/2011,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,30000.0,South,10200.0
4/27/2011,Provo,Skier,New Snow/Old Snow Interface,12.0,21000.0,East,11300.0
4/30/2011,Logan,Skier,New Snow/Old Snow Interface,6.0,2400.0,North,7800.0
5/11/2011,Ogden,Natural,Unknown,42.0,27000.0,East,9400.0
5/17/2011,Salt Lake,Skier,New Snow/Old Snow Interface,9.0,360.0,Northwest,10000.0
5/20/2011,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,4800.0,East,9600.0
6/2/2011,Salt Lake,Skier,Unknown,6.0,5400.0,South,9500.0
11/6/2011,Salt Lake,Skier,Unknown,12.0,600.0,Northeast,10000.0
11/7/2011,Salt Lake,Skier,Facets,8.0,600.0,Northeast,9800.0
11/12/2011,Salt Lake,Snowboarder,Facets,12.0,2400.0,Northeast,9200.0
11/12/2011,Logan,Natural,Facets,12.0,3000.0,North,8500.0
11/13/2011,Salt Lake,Skier,Ground Interface,16.0,4800.0,Northeast,10400.0
11/13/2011,Salt Lake,Skier,Facets,20.0,6000.0,North,10000.0
11/13/2011,Salt Lake,Skier,Unknown,18.0,2400.0,East,10000.0
11/13/2011,Salt Lake,Skier,Unknown,12.0,1800.0,North,9700.0
11/12/2011,Salt Lake,Skier,Unknown,12.0,720.0,North,10500.0
11/13/2011,Salt Lake,Skier,Facets,30.0,360.0,North,10400.0
11/13/2011,Salt Lake,Snowboarder,Depth Hoar,16.0,9600.0,Northwest,10300.0
11/13/2011,Salt Lake,Skier,Unknown,22.0,4800.0,North,10200.0
11/12/2011,Salt Lake,Skier,Ground Interface,6.0,960.0,Northeast,9200.0
11/13/2011,Salt Lake,Skier,Unknown,20.0,6000.0,Northwest,9600.0
11/13/2011,Salt Lake,Natural,Unknown,14.0,9600.0,Northeast,10000.0
11/14/2011,Logan,Natural,Facets,24.0,2400.0,North,8800.0
11/14/2011,Salt Lake,Natural,Unknown,12.0,9600.0,Northeast,10000.0
11/13/2011,Salt Lake,Unknown,Facets,20.0,3000.0,East,10200.0
11/13/2011,Salt Lake,Natural,Facets,18.0,6000.0,North,10000.0
11/20/2011,Salt Lake,Skier,Facets,36.0,8400.0,Northwest,10100.0
11/20/2011,Salt Lake,Skier,Ground Interface,42.0,960.0,North,9600.0
11/25/2011,Salt Lake,Unknown,Unknown,24.0,3000.0,North,10100.0
12/16/2011,Moab,Natural,Facets,9.0,7200.0,Northeast,11200.0
12/17/2011,Salt Lake,Skier,Surface Hoar,8.0,2400.0,North,10400.0
12/17/2011,Salt Lake,Skier,Facets,6.0,1500.0,Northeast,9800.0
12/22/2011,Salt Lake,Skier,Facets,12.0,1080.0,East,10000.0
12/22/2011,Salt Lake,Natural,Facets,18.0,8400.0,Northeast,10000.0
